movement_id,occurred_at,lot_id,component,movement_type,quantity_delta,quality_status,record_id,value_source
MV-001436,2015-09-02 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01301,assumption:synthetic_operations_v1
MV-001437,2015-09-02 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01303,assumption:synthetic_operations_v1
MV-001438,2015-09-02 06:00:00,LOT-00094,comp3,issue,-1,available,MR-01292,assumption:synthetic_operations_v1
MV-001439,2015-09-02 06:00:00,LOT-00094,comp3,issue,-1,available,MR-01296,assumption:synthetic_operations_v1
MV-001440,2015-09-02 06:00:00,LOT-00089,comp4,issue,-1,available,MR-01290,assumption:synthetic_operations_v1
MV-001441,2015-09-02 06:00:00,LOT-00089,comp4,issue,-1,available,MR-01291,assumption:synthetic_operations_v1
MV-001442,2015-09-02 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01295,assumption:synthetic_operations_v1
MV-001443,2015-09-02 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01298,assumption:synthetic_operations_v1
MV-001444,2015-09-02 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01300,assumption:synthetic_operations_v1
MV-001445,2015-09-02 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01304,assumption:synthetic_operations_v1
MV-001446,2015-09-03 06:00:00,LOT-00099,comp2,receipt,11,available,,assumption:synthetic_operations_v1
MV-001447,2015-09-03 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01305,assumption:synthetic_operations_v1
MV-001448,2015-09-03 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01306,assumption:synthetic_operations_v1
MV-001449,2015-09-03 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01307,assumption:synthetic_operations_v1
MV-001450,2015-09-03 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01308,assumption:synthetic_operations_v1
MV-001451,2015-09-03 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01309,assumption:synthetic_operations_v1
MV-001452,2015-09-03 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01310,assumption:synthetic_operations_v1
MV-001453,2015-09-03 07:00:00,LOT-00030,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001454,2015-09-04 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01311,assumption:synthetic_operations_v1
MV-001455,2015-09-04 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01313,assumption:synthetic_operations_v1
MV-001456,2015-09-04 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01314,assumption:synthetic_operations_v1
MV-001457,2015-09-04 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01318,assumption:synthetic_operations_v1
MV-001458,2015-09-04 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01316,assumption:synthetic_operations_v1
MV-001459,2015-09-04 06:00:00,LOT-00094,comp3,issue,-1,available,MR-01315,assumption:synthetic_operations_v1
MV-001460,2015-09-04 06:00:00,LOT-00094,comp3,issue,-1,available,MR-01317,assumption:synthetic_operations_v1
MV-001461,2015-09-04 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01312,assumption:synthetic_operations_v1
MV-001462,2015-09-04 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01319,assumption:synthetic_operations_v1
MV-001463,2015-09-04 07:00:00,LOT-00080,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001464,2015-09-05 06:00:00,LOT-00100,comp4,receipt,5,quarantined,,assumption:synthetic_operations_v1
MV-001465,2015-09-05 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01321,assumption:synthetic_operations_v1
MV-001466,2015-09-05 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01322,assumption:synthetic_operations_v1
MV-001467,2015-09-05 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01323,assumption:synthetic_operations_v1
MV-001468,2015-09-05 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01324,assumption:synthetic_operations_v1
MV-001469,2015-09-05 06:00:00,LOT-00095,comp1,issue,-1,available,MR-01325,assumption:synthetic_operations_v1
MV-001470,2015-09-05 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01326,assumption:synthetic_operations_v1
MV-001471,2015-09-05 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01327,assumption:synthetic_operations_v1
MV-001472,2015-09-05 06:00:00,LOT-00094,comp3,issue,-1,available,MR-01320,assumption:synthetic_operations_v1
MV-001473,2015-09-05 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01328,assumption:synthetic_operations_v1
MV-001474,2015-09-06 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01329,assumption:synthetic_operations_v1
MV-001475,2015-09-06 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01331,assumption:synthetic_operations_v1
MV-001476,2015-09-06 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01330,assumption:synthetic_operations_v1
MV-001477,2015-09-06 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01332,assumption:synthetic_operations_v1
MV-001478,2015-09-06 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01335,assumption:synthetic_operations_v1
MV-001479,2015-09-06 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01336,assumption:synthetic_operations_v1
MV-001480,2015-09-06 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01333,assumption:synthetic_operations_v1
MV-001481,2015-09-06 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01334,assumption:synthetic_operations_v1
MV-001482,2015-09-07 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01337,assumption:synthetic_operations_v1
MV-001483,2015-09-07 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01338,assumption:synthetic_operations_v1
MV-001484,2015-09-07 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01339,assumption:synthetic_operations_v1
MV-001485,2015-09-08 06:00:00,LOT-00100,comp4,quality_release,0,available,,assumption:synthetic_operations_v1
MV-001486,2015-09-08 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01341,assumption:synthetic_operations_v1
MV-001487,2015-09-08 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01343,assumption:synthetic_operations_v1
MV-001488,2015-09-08 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01340,assumption:synthetic_operations_v1
MV-001489,2015-09-08 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01342,assumption:synthetic_operations_v1
MV-001490,2015-09-08 07:00:00,LOT-00050,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001491,2015-09-09 06:00:00,LOT-00101,comp2,receipt,19,available,,assumption:synthetic_operations_v1
MV-001492,2015-09-09 06:00:00,LOT-00102,comp4,receipt,16,available,,assumption:synthetic_operations_v1
MV-001493,2015-09-09 06:00:00,LOT-00103,comp1,receipt,18,available,,assumption:synthetic_operations_v1
MV-001494,2015-09-09 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01344,assumption:synthetic_operations_v1
MV-001495,2015-09-10 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01348,assumption:synthetic_operations_v1
MV-001496,2015-09-10 06:00:00,LOT-00098,comp1,issue,-1,available,MR-01352,assumption:synthetic_operations_v1
MV-001497,2015-09-10 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01354,assumption:synthetic_operations_v1
MV-001498,2015-09-10 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01346,assumption:synthetic_operations_v1
MV-001499,2015-09-10 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01349,assumption:synthetic_operations_v1
MV-001500,2015-09-10 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01351,assumption:synthetic_operations_v1
MV-001501,2015-09-10 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01350,assumption:synthetic_operations_v1
MV-001502,2015-09-10 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01345,assumption:synthetic_operations_v1
MV-001503,2015-09-10 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01347,assumption:synthetic_operations_v1
MV-001504,2015-09-10 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01353,assumption:synthetic_operations_v1
MV-001505,2015-09-10 07:00:00,LOT-00033,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001506,2015-09-11 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01355,assumption:synthetic_operations_v1
MV-001507,2015-09-12 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01358,assumption:synthetic_operations_v1
MV-001508,2015-09-12 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01356,assumption:synthetic_operations_v1
MV-001509,2015-09-12 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01359,assumption:synthetic_operations_v1
MV-001510,2015-09-12 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01360,assumption:synthetic_operations_v1
MV-001511,2015-09-12 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01362,assumption:synthetic_operations_v1
MV-001512,2015-09-12 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01364,assumption:synthetic_operations_v1
MV-001513,2015-09-12 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01368,assumption:synthetic_operations_v1
MV-001514,2015-09-12 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01361,assumption:synthetic_operations_v1
MV-001515,2015-09-12 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01363,assumption:synthetic_operations_v1
MV-001516,2015-09-12 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01366,assumption:synthetic_operations_v1
MV-001517,2015-09-12 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01357,assumption:synthetic_operations_v1
MV-001518,2015-09-12 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01365,assumption:synthetic_operations_v1
MV-001519,2015-09-12 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01367,assumption:synthetic_operations_v1
MV-001520,2015-09-12 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01369,assumption:synthetic_operations_v1
MV-001521,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01370,assumption:synthetic_operations_v1
MV-001522,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01371,assumption:synthetic_operations_v1
MV-001523,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01375,assumption:synthetic_operations_v1
MV-001524,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01377,assumption:synthetic_operations_v1
MV-001525,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01380,assumption:synthetic_operations_v1
MV-001526,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01381,assumption:synthetic_operations_v1
MV-001527,2015-09-13 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01382,assumption:synthetic_operations_v1
MV-001528,2015-09-13 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01373,assumption:synthetic_operations_v1
MV-001529,2015-09-13 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01374,assumption:synthetic_operations_v1
MV-001530,2015-09-13 06:00:00,LOT-00093,comp4,issue,-1,available,MR-01372,assumption:synthetic_operations_v1
MV-001531,2015-09-13 06:00:00,LOT-00100,comp4,issue,-1,available,MR-01376,assumption:synthetic_operations_v1
MV-001532,2015-09-13 06:00:00,LOT-00100,comp4,issue,-1,available,MR-01378,assumption:synthetic_operations_v1
MV-001533,2015-09-13 06:00:00,LOT-00100,comp4,issue,-1,available,MR-01379,assumption:synthetic_operations_v1
MV-001534,2015-09-14 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01385,assumption:synthetic_operations_v1
MV-001535,2015-09-14 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01389,assumption:synthetic_operations_v1
MV-001536,2015-09-14 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01395,assumption:synthetic_operations_v1
MV-001537,2015-09-14 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01396,assumption:synthetic_operations_v1
MV-001538,2015-09-14 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01387,assumption:synthetic_operations_v1
MV-001539,2015-09-14 06:00:00,LOT-00092,comp2,issue,-1,available,MR-01391,assumption:synthetic_operations_v1
MV-001540,2015-09-14 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01394,assumption:synthetic_operations_v1
MV-001541,2015-09-14 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01383,assumption:synthetic_operations_v1
MV-001542,2015-09-14 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01388,assumption:synthetic_operations_v1
MV-001543,2015-09-14 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01390,assumption:synthetic_operations_v1
MV-001544,2015-09-14 06:00:00,LOT-00100,comp4,issue,-1,available,MR-01384,assumption:synthetic_operations_v1
MV-001545,2015-09-14 06:00:00,LOT-00100,comp4,issue,-1,available,MR-01386,assumption:synthetic_operations_v1
MV-001546,2015-09-14 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01392,assumption:synthetic_operations_v1
MV-001547,2015-09-14 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01393,assumption:synthetic_operations_v1
MV-001548,2015-09-15 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01397,assumption:synthetic_operations_v1
MV-001549,2015-09-15 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01402,assumption:synthetic_operations_v1
MV-001550,2015-09-15 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01399,assumption:synthetic_operations_v1
MV-001551,2015-09-15 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01401,assumption:synthetic_operations_v1
MV-001552,2015-09-15 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01403,assumption:synthetic_operations_v1
MV-001553,2015-09-15 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01398,assumption:synthetic_operations_v1
MV-001554,2015-09-15 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01400,assumption:synthetic_operations_v1
MV-001555,2015-09-15 07:00:00,LOT-00052,comp3,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001556,2015-09-16 06:00:00,LOT-00104,comp2,receipt,4,available,,assumption:synthetic_operations_v1
MV-001557,2015-09-16 06:00:00,LOT-00105,comp4,receipt,13,available,,assumption:synthetic_operations_v1
MV-001558,2015-09-16 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01404,assumption:synthetic_operations_v1
MV-001559,2015-09-16 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01406,assumption:synthetic_operations_v1
MV-001560,2015-09-16 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01407,assumption:synthetic_operations_v1
MV-001561,2015-09-16 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01411,assumption:synthetic_operations_v1
MV-001562,2015-09-16 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01415,assumption:synthetic_operations_v1
MV-001563,2015-09-16 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01405,assumption:synthetic_operations_v1
MV-001564,2015-09-16 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01409,assumption:synthetic_operations_v1
MV-001565,2015-09-16 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01408,assumption:synthetic_operations_v1
MV-001566,2015-09-16 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01410,assumption:synthetic_operations_v1
MV-001567,2015-09-16 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01413,assumption:synthetic_operations_v1
MV-001568,2015-09-16 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01412,assumption:synthetic_operations_v1
MV-001569,2015-09-16 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01414,assumption:synthetic_operations_v1
MV-001570,2015-09-17 06:00:00,LOT-00106,comp1,receipt,18,available,,assumption:synthetic_operations_v1
MV-001571,2015-09-17 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01418,assumption:synthetic_operations_v1
MV-001572,2015-09-17 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01420,assumption:synthetic_operations_v1
MV-001573,2015-09-17 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01424,assumption:synthetic_operations_v1
MV-001574,2015-09-17 06:00:00,LOT-00103,comp1,issue,-1,available,MR-01425,assumption:synthetic_operations_v1
MV-001575,2015-09-17 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01416,assumption:synthetic_operations_v1
MV-001576,2015-09-17 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01417,assumption:synthetic_operations_v1
MV-001577,2015-09-17 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01419,assumption:synthetic_operations_v1
MV-001578,2015-09-17 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01422,assumption:synthetic_operations_v1
MV-001579,2015-09-17 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01426,assumption:synthetic_operations_v1
MV-001580,2015-09-17 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01421,assumption:synthetic_operations_v1
MV-001581,2015-09-17 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01423,assumption:synthetic_operations_v1
MV-001582,2015-09-17 07:00:00,LOT-00036,comp4,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001583,2015-09-18 06:00:00,LOT-00107,comp3,receipt,15,quarantined,,assumption:synthetic_operations_v1
MV-001584,2015-09-18 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01427,assumption:synthetic_operations_v1
MV-001585,2015-09-18 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01429,assumption:synthetic_operations_v1
MV-001586,2015-09-18 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01435,assumption:synthetic_operations_v1
MV-001587,2015-09-18 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01433,assumption:synthetic_operations_v1
MV-001588,2015-09-18 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01428,assumption:synthetic_operations_v1
MV-001589,2015-09-18 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01431,assumption:synthetic_operations_v1
MV-001590,2015-09-18 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01434,assumption:synthetic_operations_v1
MV-001591,2015-09-18 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01430,assumption:synthetic_operations_v1
MV-001592,2015-09-18 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01432,assumption:synthetic_operations_v1
MV-001593,2015-09-18 07:00:00,LOT-00088,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001594,2015-09-19 06:00:00,LOT-00108,comp3,receipt,17,available,,assumption:synthetic_operations_v1
MV-001595,2015-09-19 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01436,assumption:synthetic_operations_v1
MV-001596,2015-09-19 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01439,assumption:synthetic_operations_v1
MV-001597,2015-09-19 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01440,assumption:synthetic_operations_v1
MV-001598,2015-09-19 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01443,assumption:synthetic_operations_v1
MV-001599,2015-09-19 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01437,assumption:synthetic_operations_v1
MV-001600,2015-09-19 06:00:00,LOT-00097,comp3,issue,-1,available,MR-01438,assumption:synthetic_operations_v1
MV-001601,2015-09-19 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01441,assumption:synthetic_operations_v1
MV-001602,2015-09-19 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01442,assumption:synthetic_operations_v1
MV-001603,2015-09-19 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01444,assumption:synthetic_operations_v1
MV-001604,2015-09-19 07:00:00,LOT-00092,comp2,expiry,0,expired,,assumption:synthetic_operations_v1
MV-001605,2015-09-20 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01446,assumption:synthetic_operations_v1
MV-001606,2015-09-20 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01447,assumption:synthetic_operations_v1
MV-001607,2015-09-20 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01448,assumption:synthetic_operations_v1
MV-001608,2015-09-20 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01450,assumption:synthetic_operations_v1
MV-001609,2015-09-20 06:00:00,LOT-00096,comp2,issue,-1,available,MR-01451,assumption:synthetic_operations_v1
MV-001610,2015-09-20 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01445,assumption:synthetic_operations_v1
MV-001611,2015-09-20 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01449,assumption:synthetic_operations_v1
MV-001612,2015-09-20 06:00:00,LOT-00102,comp4,issue,-1,available,MR-01452,assumption:synthetic_operations_v1
MV-001613,2015-09-21 06:00:00,LOT-00107,comp3,quality_release,0,available,,assumption:synthetic_operations_v1
MV-001614,2015-09-21 06:00:00,LOT-00106,comp1,issue,-1,available,MR-01453,assumption:synthetic_operations_v1
