record_id,machineID,component,planned_at,completed_at,maintenance_type,used_lot_id,quantity_used,result,value_source,source_event_at,quantity_requested
MR-01411,40,comp1,2015-09-16 06:00:00,2015-09-16 06:00:00,observed_replacement_demand,LOT-00103,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-16 06:00:00,1
MR-01412,40,comp4,2015-09-16 06:00:00,2015-09-16 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-16 06:00:00,1
MR-01413,52,comp3,2015-09-16 06:00:00,2015-09-16 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-16 06:00:00,1
MR-01414,66,comp4,2015-09-16 06:00:00,2015-09-16 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-16 06:00:00,1
MR-01415,88,comp1,2015-09-16 06:00:00,2015-09-16 06:00:00,observed_replacement_demand,LOT-00103,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-16 06:00:00,1
MR-01416,1,comp2,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01417,11,comp2,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01418,15,comp1,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00103,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01419,59,comp2,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01420,64,comp1,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00103,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01421,64,comp4,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01422,84,comp2,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01423,90,comp4,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01424,92,comp1,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00103,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01425,95,comp1,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00103,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01426,95,comp3,2015-09-17 06:00:00,2015-09-17 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-17 06:00:00,1
MR-01427,8,comp1,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01428,26,comp3,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01429,35,comp1,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01430,35,comp4,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01431,42,comp3,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01432,42,comp4,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01433,43,comp2,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01434,55,comp3,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01435,78,comp1,2015-09-18 06:00:00,2015-09-18 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-18 06:00:00,1
MR-01436,3,comp1,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01437,3,comp3,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01438,6,comp3,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01439,12,comp1,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01440,22,comp2,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01441,31,comp4,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01442,36,comp4,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01443,45,comp2,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01444,75,comp4,2015-09-19 06:00:00,2015-09-19 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-19 06:00:00,1
MR-01445,21,comp4,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01446,46,comp1,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01447,57,comp1,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01448,72,comp1,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01449,86,comp4,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01450,89,comp2,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01451,94,comp2,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01452,94,comp4,2015-09-20 06:00:00,2015-09-20 06:00:00,observed_replacement_demand,LOT-00102,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-20 06:00:00,1
MR-01453,5,comp1,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01454,5,comp4,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01455,7,comp1,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01456,7,comp4,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01457,30,comp4,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01458,47,comp3,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01459,97,comp1,2015-09-21 06:00:00,2015-09-21 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-21 06:00:00,1
MR-01460,27,comp2,2015-09-22 06:00:00,2015-09-22 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-22 06:00:00,1
MR-01461,27,comp3,2015-09-22 06:00:00,2015-09-22 06:00:00,observed_replacement_demand,LOT-00097,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-22 06:00:00,1
MR-01462,32,comp3,2015-09-22 06:00:00,2015-09-22 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-22 06:00:00,1
MR-01463,32,comp4,2015-09-22 06:00:00,2015-09-22 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-22 06:00:00,1
MR-01464,13,comp3,2015-09-23 06:00:00,2015-09-23 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-23 06:00:00,1
MR-01465,13,comp4,2015-09-23 06:00:00,2015-09-23 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-23 06:00:00,1
MR-01466,48,comp2,2015-09-23 06:00:00,2015-09-23 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-23 06:00:00,1
MR-01467,71,comp2,2015-09-23 06:00:00,2015-09-23 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-23 06:00:00,1
MR-01468,71,comp3,2015-09-23 06:00:00,2015-09-23 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-23 06:00:00,1
MR-01469,77,comp2,2015-09-23 06:00:00,2015-09-23 06:00:00,observed_replacement_demand,LOT-00096,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-23 06:00:00,1
MR-01470,87,comp2,2015-09-24 06:00:00,2015-09-24 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-24 06:00:00,1
MR-01471,19,comp2,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01472,61,comp3,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01473,62,comp4,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01474,70,comp2,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01475,80,comp2,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01476,80,comp3,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01477,82,comp3,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01478,100,comp1,2015-09-25 06:00:00,2015-09-25 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-25 06:00:00,1
MR-01479,56,comp2,2015-09-26 06:00:00,2015-09-26 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-26 06:00:00,1
MR-01480,56,comp3,2015-09-26 06:00:00,2015-09-26 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-26 06:00:00,1
MR-01481,44,comp2,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01482,50,comp1,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01483,54,comp2,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01484,54,comp4,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01485,60,comp2,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01486,98,comp1,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01487,98,comp4,2015-09-27 06:00:00,2015-09-27 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-27 06:00:00,1
MR-01488,14,comp2,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01489,14,comp3,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01490,28,comp4,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01491,33,comp2,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01492,34,comp1,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01493,51,comp4,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01494,58,comp3,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01495,58,comp4,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01496,65,comp4,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01497,67,comp1,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01498,83,comp3,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01499,93,comp2,2015-09-28 06:00:00,2015-09-28 06:00:00,observed_replacement_demand,LOT-00099,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-28 06:00:00,1
MR-01500,4,comp3,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01501,24,comp1,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01502,29,comp2,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00101,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01503,38,comp4,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00105,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01504,41,comp3,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01505,41,comp4,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00111,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01506,68,comp3,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01507,73,comp3,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01508,79,comp4,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00111,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01509,81,comp3,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00107,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01510,91,comp2,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00101,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01511,91,comp3,2015-09-29 06:00:00,2015-09-29 06:00:00,observed_replacement_demand,LOT-00108,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-29 06:00:00,1
MR-01512,9,comp4,2015-09-30 06:00:00,2015-09-30 06:00:00,observed_replacement_demand,LOT-00111,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-30 06:00:00,1
MR-01513,76,comp1,2015-09-30 06:00:00,2015-09-30 06:00:00,observed_replacement_demand,LOT-00106,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-30 06:00:00,1
MR-01514,76,comp3,2015-09-30 06:00:00,2015-09-30 06:00:00,observed_replacement_demand,LOT-00108,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-30 06:00:00,1
MR-01515,96,comp4,2015-09-30 06:00:00,2015-09-30 06:00:00,observed_replacement_demand,LOT-00111,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-30 06:00:00,1
MR-01516,99,comp3,2015-09-30 06:00:00,2015-09-30 06:00:00,observed_replacement_demand,LOT-00108,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-09-30 06:00:00,1
MR-01517,10,comp2,2015-10-01 06:00:00,2015-10-01 06:00:00,observed_replacement_demand,LOT-00101,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-10-01 06:00:00,1
MR-01518,20,comp2,2015-10-01 06:00:00,2015-10-01 06:00:00,observed_replacement_demand,LOT-00101,1,completed,assumption:synthetic_operations_v1;demand=PdM_maint.csv,2015-10-01 06:00:00,1
